0001 Halden;3001 Halden;25 916;;14,31;;1 811
0002 Sponvika;3001 Halden;538;;0,41;;1 320
0003 Isebakke;3001 Halden;861;;1,55;;555
0006 Solbakken-Sofienberg;3001 Halden;218;;0,21;;1 024
0012 Hasle;3003 Sarpsborg;694;;0,53;;1 312
0013 Stikkaåsen;3003 Sarpsborg;209;;0,13;;1 668
0022 Fredrikstad/Sarpsborg i alt;;118 992;;60,09;;1 980
;3004 Fredrikstad;;70 161;;35,60;1 971
;3003 Sarpsborg;;48 831;;24,49;1 994
0031 Moss i alt;;48 477;;22,22;;2 182
;3002 Moss;;42 043;;18,27;2 301
;3019 Vestby;;6 434;;3,95;1 629
0033 Såstadbråten;3002 Moss;428;;0,27;;1 572
0041 Skjærhalden;3011 Hvaler;936;;0,85;;1 097
0042 Rød;3011 Hvaler;687;;0,39;;1 768
0043 Hauge;3011 Hvaler;407;;0,46;;879
0044 Utgård;3011 Hvaler;324;;0,32;;1 015
0045 Norderhaug;3011 Hvaler;603;;0,50;;1 217
0051 Skivika i alt;;1 075;;0,51;;2 106
;3004 Fredrikstad;;1 050;;0,50;2 088
;3003 Sarpsborg;;25;;0,01;3 319
0053 Glosli;3004 Fredrikstad;773;;0,56;;1 375
0054 Holm;3004 Fredrikstad;253;;0,24;;1 064
0061 Ise;3003 Sarpsborg;718;;0,62;;1 159
0071 Skjeberg;3003 Sarpsborg;1 522;;0,93;;1 643
0072 Høysand;3003 Sarpsborg;737;;0,89;;827
0081 Ørje;3013 Marker;1 849;;1,69;;1 092
0091 Skjønhaug;3014 Indre Østfold;2 094;;1,77;;1 185
0092 Hamnås;3014 Indre Østfold;234;;0,26;;884
0093 Heiås;3014 Indre Østfold;896;;0,88;;1 020
0101 Spydeberg;3014 Indre Østfold;6 419;;3,68;;1 743
0111 Askim;3014 Indre Østfold;14 651;;7,57;;1 936
0121 Mysen;3014 Indre Østfold;6 882;;4,72;;1 459
0122 Slitu;3014 Indre Østfold;778;;0,66;;1 172
0123 Trømborg;3014 Indre Østfold;242;;0,22;;1 093
0124 Finnestad;3014 Indre Østfold;220;;0,22;;1 017
0125 Jansberg;3014 Indre Østfold;263;;0,18;;1 496
0131 Skiptvet;3015 Skiptvet;1 829;;1,19;;1 534
0141 Rakkestad;3016 Rakkestad;4 855;;3,57;;1 360
0142 Degernes;3016 Rakkestad;324;;0,32;;1 020
0151 Jelsnes;3003 Sarpsborg;326;;0,22;;1 515
0161 Rostadneset;3004 Fredrikstad;280;;0,15;;1 884
0172 Lunde;3004 Fredrikstad;475;;0,24;;1 981
0181 Øyenkilen;3004 Fredrikstad;467;;0,54;;865
0182 Slevik;3004 Fredrikstad;1 166;;0,88;;1 325
0185 Lervik;3004 Fredrikstad;3 343;;2,28;;1 466
0191 Spetalen i alt;;2 318;;1,71;;1 356
;3017 Råde;;2 194;;1,51;1 450
;3004 Fredrikstad;;124;;0,20;631
0193 Karlshus;3017 Råde;2 327;;1,95;;1 193
0194 Missingmyr;3017 Råde;929;;0,93;;1 003
0195 Tomb;3017 Råde;284;;0,38;;742
0201 Halmstad i alt;;3 408;;1,82;;1 875
;3002 Moss;;3 294;;1,67;1 971
;3017 Råde;;114;;0,15;780
0202 Larkollen;3002 Moss;1 507;;1,56;;966
0203 Kirkegrenda;3002 Moss;329;;0,30;;1 086
0204 Fuglevik;3002 Moss;495;;0,35;;1 404
0206 Møvik;3002 Moss;244;;0,23;;1 053
0211 Kirkebygden;3018 Våler (Viken);1 484;;1,00;;1 485
0212 Våk;3018 Våler (Viken);944;;0,50;;1 878
0213 Svinndal;3018 Våler (Viken);582;;0,44;;1 318
0214 Rød;3018 Våler (Viken);1 023;;0,36;;2 863
0221 Tomter;3014 Indre Østfold;2 112;;1,11;;1 909
0223 Ringvoll;3014 Indre Østfold;530;;0,45;;1 175
0503 Hølen;3019 Vestby;1 060;;0,69;;1 546
0508 Vestby;3019 Vestby;8 199;;3,59;;2 283
0511 Siggerud;3020 Nordre Follo;1 493;;0,73;;2 035
0512 Ski i alt;;20 836;;9,81;;2 123
;3020 Nordre Follo;;14 223;;5,71;2 490
;3021 Ås;;6 613;;4,10;1 613
0513 Kråkstad;3020 Nordre Follo;1 121;;0,55;;2 053
0514 Skotbu;3020 Nordre Follo;462;;0,19;;2 477
0515 Sandvoll;3020 Nordre Follo;269;;0,30;;891
0523 Ås;3021 Ås;10 762;;4,72;;2 282
0531 Drøbak;3022 Frogn;13 675;;6,26;;2 186
0541 Nesoddtangen;3023 Nesodden;13 189;;6,32;;2 086
0542 Fjellstrand;3023 Nesodden;1 321;;0,92;;1 431
0543 Fagerstrand;3023 Nesodden;2 885;;1,84;;1 568
0544 Torvvik;3023 Nesodden;408;;0,34;;1 183
0545 Bomansvik;3023 Nesodden;233;;0,27;;859
0572 Konglungen;3025 Asker;270;;0,22;;1 203
0581 Aursmoen;3026 Aurskog-Høland;3 493;;2,22;;1 573
0582 Bjørkelangen;3026 Aurskog-Høland;4 084;;2,87;;1 423
0584 Løken;3026 Aurskog-Høland;1 645;;1,49;;1 103
0585 Momoen;3026 Aurskog-Høland;508;;0,41;;1 235
0586 Hemnes;3026 Aurskog-Høland;766;;0,72;;1 064
0587 Setskog;3026 Aurskog-Høland;203;;0,19;;1 083
0592 Blaker;3030 Lillestrøm;480;;0,43;;1 117
0593 Hogsetfeltet;3030 Lillestrøm;912;;0,43;;2 103
0594 Sørumsand;3030 Lillestrøm;5 596;;2,28;;2 455
0595 Lørenfallet;3030 Lillestrøm;1 110;;0,66;;1 690
0596 Lindeberg;3030 Lillestrøm;1 232;;0,80;;1 536
0597 Frogner;3030 Lillestrøm;1 555;;0,72;;2 162
0598 Lundermoen;3030 Lillestrøm;1 455;;0,67;;2 187
0601 Åkrene;3030 Lillestrøm;375;;0,23;;1 636
0603 Fjellsrud;3030 Lillestrøm;936;;0,80;;1 172
0609 Fetsund-Østersund;3030 Lillestrøm;8 966;;4,47;;2 004
0611 Flateby;3028 Enebakk;3 803;;1,64;;2 324
0612 Ytre Enebakk;3028 Enebakk;4 528;;2,48;;1 829
0613 Kirkebygda;3028 Enebakk;596;;0,55;;1 085
0622 Leirsund;3030 Lillestrøm;1 465;;0,78;;1 885
0623 Hellerud;3030 Lillestrøm;280;;0,62;;454
0633 Åneby;3031 Nittedal;1 501;;0,58;;2 579
0635 Rotnes;3031 Nittedal;7 452;;2,89;;2 577
0639 Løstad;3031 Nittedal;2 675;;1,09;;2 457
0640 Hakadal;3031 Nittedal;846;;0,53;;1 609
0642 Grønlund;3032 Gjerdrum;5 208;;2,28;;2 285
0651 Kløfta;3033 Ullensaker;8 215;;3,68;;2 230
0653 Sand;3033 Ullensaker;2 443;;0,85;;2 867
0655 Sessvollmoen;3033 Ullensaker;1 283;;1,25;;1 030
0656 Nordkisa;3033 Ullensaker;1 287;;0,73;;1 766
0657 Borgen;3033 Ullensaker;1 477;;0,60;;2 460
0659 Jessheim;3033 Ullensaker;22 953;;7,51;;3 058
0661 Opakermoen;3034 Nes;527;;0,48;;1 099
0662 Årnes;3034 Nes;4 918;;2,94;;1 672
0663 Haga;3034 Nes;701;;0,64;;1 093
0665 Fjellfoten;3034 Nes;1 328;;0,79;;1 686
0666 Skogrand;3034 Nes;329;;0,35;;947
0667 Brårud;3034 Nes;461;;0,38;;1 202
0668 Vormsund;3034 Nes;428;;0,36;;1 201
0669 Tomteråsen;3034 Nes;727;;0,49;;1 487
0670 Kampå;3034 Nes;959;;0,75;;1 285
0671 Minnesund;3035 Eidsvoll;544;;0,70;;776
0672 Langset;3035 Eidsvoll;378;;0,41;;915
0673 Eidsvoll;3035 Eidsvoll;6 530;;4,47;;1 460
0675 Råholt i alt;;14 830;;8,35;;1 776
;3035 Eidsvoll;;14 372;;8,05;1 785
;3033 Ullensaker;;458;;0,30;1 529
0681 Maura;3036 Nannestad;4 534;;2,23;;2 034
0682 Teigebyen;3036 Nannestad;3 280;;1,59;;2 064
0683 Åsgrenda;3036 Nannestad;1 456;;1,10;;1 329
0684 Løkenfeltet;3036 Nannestad;631;;0,43;;1 454
0685 Eltonåsen;3036 Nannestad;1 696;;0,74;;2 293
0686 Rustad;3036 Nannestad;322;;0,45;;720
0691 Prestegårdshagen;3037 Hurdal;379;;0,29;;1 291
0692 Torget;3037 Hurdal;765;;0,87;;884
0701 Smestad;3027 Rælingen;2 721;;0,91;;2 977
0702 Fjellstad;3027 Rælingen;1 059;;0,59;;1 793
0721 Aulifeltet;3034 Nes;2 875;;1,67;;1 725
0722 Neskollen;3034 Nes;2 825;;0,89;;3 169
0723 Bjertnestunet;3034 Nes;415;;0,22;;1 898
0801 Oslo i alt;;1 064 235;;276,05;;3 855
;0301 Oslo;;696 400;;130,03;5 356
;3024 Bærum;;127 577;;48,64;2 623
;3025 Asker;;69 702;;37,18;1 875
;3030 Lillestrøm;;58 247;;21,36;2 728
;3029 Lørenskog;;44 368;;12,84;3 456
;3020 Nordre Follo;;39 925;;14,94;2 672
;3027 Rælingen;;14 634;;4,50;3 254
;3031 Nittedal;;10 891;;4,90;2 225
;3049 Lier;;2 491;;1,67;1 496
0802 Movatn;0301 Oslo;312;;0,54;;583
1001 Hamar i alt;;28 991;;14,04;;2 065
;3403 Hamar;;26 508;;12,21;2 171
;3411 Ringsaker;;2 155;;1,53;1 408
;3413 Stange;;328;;0,30;1 103
1002 Ingeberg;3403 Hamar;916;;0,45;;2 028
1003 Blæstadgrenda;3403 Hamar;434;;0,31;;1 384
1011 Kongsvinger;3401 Kongsvinger;12 289;;8,24;;1 491
1012 Roverud;3401 Kongsvinger;776;;0,98;;790
1014 Austmarka (Kongsvinger);3401 Kongsvinger;221;;0,49;;454
1020 Byflaten;3411 Ringsaker;256;;0,20;;1 310
1021 Brumunddal;3411 Ringsaker;11 127;;7,28;;1 528
1022 Tingnes;3411 Ringsaker;426;;0,43;;988
1023 Moelv;3411 Ringsaker;4 459;;3,95;;1 130
1025 Kvål;3411 Ringsaker;276;;0,14;;1 993
